Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
4,91497917,91521261,0.09938,0.0803,0.17738,0.01195,0.05933,0.00236,0.00262,0.00694,0.19775,0.00895,0.05596,0.01905,0.15872,0.00233,0.04575,0.26286,0.03547,0.12677,0.11772,0.01946,0.03401
4,95508922,95509922,0.0664,0.12576,0.09616,0.00144,0.00724,0.00609,0.36045,0.00031,0.06277,0.03665,0.02714,0.40751,0.15872,0.19073,0.1599,0.07663,0.05376,0.04771,0.00198,0.00125,2e-05
4,96114406,96120008,0.03352,0.0884,0.09722,0.00215,0.00121,0.00024,0.23645,0.01262,0.02262,0.04724,0.01973,0.34244,0.12451,0.07132,0.07477,0.06914,0.11935,0.07218,0.00646,0.00068,0.00224
4,96169322,96173254,0.03179,0.08222,0.02623,0.04051,0.008,5e-05,0.01482,0.00117,0.15135,0.01038,0.01981,0.02108,0.24693,0.04576,0.05404,0.12755,0.00532,0.01982,0.08445,0.0329,0.00546
4,106176344,106180346,0.00813,0.24167,0.06264,0.63407,0.19208,0.08343,0.22634,0.06238,0.62609,0.16746,0.06561,0.06362,0.14355,0.00156,0.01676,0.34673,0.04631,0.00978,0.16157,0.18856,0.01006
4,106783864,106788603,0.04726,0.02146,0.02004,0.01669,0.06262,0.00758,0.13336,0.1289,0.12012,0.21923,0.08505,0.00032,0.00027,0.02199,0.00387,0.0,0.02085,0.00283,0.02754,0.00225,0.02573
4,108649420,108651481,0.04405,0.00933,0.01558,0.17756,0.02322,0.05881,0.11376,0.00951,0.0613,0.00526,0.00053,0.05017,0.31252,0.06593,0.10093,0.10382,0.00085,0.01685,0.09268,0.03328,0.00985
4,109329017,109331005,0.16985,0.03106,0.07376,0.22377,0.0226,0.03483,0.06137,0.01852,0.00425,0.07103,0.33347,0.01,0.09689,0.00066,0.12781,0.04023,0.01662,0.19413,0.10984,0.39746,0.10898
4,109331005,109335380,0.14245,0.01974,0.07978,0.19352,0.01329,0.03402,0.06137,0.00869,0.00425,0.07103,0.29343,0.02048,0.09689,0.00066,0.10258,0.02463,0.03011,0.20496,0.10984,0.35786,0.08777
4,109445400,109448091,0.10159,0.10842,0.04201,0.22377,0.23175,0.09759,6e-05,0.01203,0.02718,0.02897,0.00036,0.01481,0.02478,0.02859,0.00019,0.07237,0.08564,0.01818,0.00018,0.01516,0.02227
4,109448091,109449626,0.08498,0.12209,0.04201,0.25014,0.22947,0.09348,0.00433,0.01054,0.06012,0.02995,0.0028,0.03037,0.03435,0.01096,0.0,0.12459,0.09212,0.02619,0.0108,0.02847,0.01009
4,109449626,109450626,0.08498,0.0903,0.04201,0.25014,0.22947,0.08702,0.00116,0.01054,0.06012,0.02995,0.0019,0.01829,0.0412,0.0169,0.0002,0.12459,0.09212,0.02257,0.0108,0.03158,0.01245
4,109450626,109451866,0.08498,0.12209,0.04201,0.25014,0.22947,0.10017,0.00433,0.01054,0.06012,0.02995,0.00389,0.03037,0.03435,0.01096,7e-05,0.12459,0.09212,0.03008,0.0108,0.02553,0.00798
4,109451866,109453710,0.20504,0.21134,0.06264,0.19929,0.19208,0.09027,0.00044,0.03559,1e-05,0.00033,0.00347,0.04636,0.00055,0.0,0.00674,0.03597,0.04631,0.0128,0.00043,0.00351,0.00733
4,113527921,113534182,0.11639,0.03482,0.01922,0.00633,0.0161,0.00062,0.03393,0.04601,0.0848,0.21213,0.07753,0.00262,0.01187,0.0968,0.0217,0.00285,0.06864,0.01213,0.04175,0.0024,0.0208
4,114108221,114109986,0.05322,0.06678,0.00181,0.07699,0.04074,0.01583,0.2002,0.06238,0.23018,0.1373,0.06946,0.04636,0.00046,0.00323,0.01335,0.05443,0.02585,0.00783,0.00593,0.01714,0.00441
4,115595952,115596952,0.00978,0.22554,0.00084,0.00015,0.045,1e-05,0.32776,0.0051,0.01423,0.08497,0.00711,0.24662,0.22596,0.07917,0.17479,0.00158,0.05775,0.00091,0.03677,6e-05,0.03779
4,120191797,120193031,0.02819,0.08908,0.04246,0.00284,0.00297,0.03429,0.19008,0.00015,0.01908,0.01621,0.00013,0.23941,0.11663,0.12308,0.22008,0.0243,0.0244,0.00068,0.0,0.01472,0.01697
4,125733731,125735105,0.002,0.04591,0.10889,0.00115,0.045,0.02429,0.03339,0.11808,0.00015,0.05821,0.02863,0.24972,0.03774,0.16402,0.10026,0.11691,0.0151,0.02797,0.05553,0.02765,0.00222
4,127763555,127766083,0.03036,0.02531,0.07608,0.09735,0.02696,0.00046,0.11785,0.00752,0.02193,0.00041,0.01836,0.17358,0.22917,0.10044,0.02645,0.00272,0.013,0.06073,0.02614,0.06768,0.01841
4,128608017,128613116,0.07363,0.02797,0.00699,0.06541,0.04584,0.00096,0.03292,0.0452,0.2635,0.0188,0.0359,0.00833,0.17719,0.00193,0.01259,0.11304,0.01856,0.00204,0.21707,0.06509,0.02361
4,128844548,128849712,0.01152,0.10119,0.00651,0.00015,0.01608,0.02108,0.20801,0.03362,0.01002,0.05487,0.05335,0.0621,0.13206,0.04874,0.03022,0.00805,0.0022,0.00437,0.01917,0.02099,0.00036
4,129806460,129808044,0.11639,0.04927,0.00249,0.00633,0.00033,0.00644,0.32776,0.0849,0.0848,0.13117,0.118,0.07013,0.09672,0.04288,0.0131,0.00097,0.0046,0.01612,0.00959,0.01891,0.00398
4,131915732,131927088,0.00597,0.1882,0.00022,0.00255,0.00286,0.0,0.11963,0.00828,0.00079,0.00064,0.00463,0.20029,0.14068,0.14848,0.18015,0.00418,0.00468,0.00026,0.0,0.00197,0.00252
4,132664045,132666078,0.17344,0.20263,0.25087,0.18699,0.23539,0.28862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,133345224,133357417,0.15898,0.01996,0.03035,0.0181,0.00383,0.01165,0.23625,0.04766,0.22361,0.11633,0.07016,0.06462,0.0,0.03438,0.0338,0.05865,0.01375,0.00388,0.03131,0.03013,0.00285
4,135512392,135515019,0.0478,0.01362,0.04964,0.24609,0.10315,0.02322,0.01171,-0.0,0.08818,0.00908,0.00289,0.01093,0.15872,0.0415,0.00158,0.07826,0.01005,0.00395,0.03677,0.09669,0.02494
4,137680075,137683012,0.0033,0.02065,0.1589,0.02651,0.01289,0.01437,0.04293,0.11045,0.01192,0.00252,0.00278,0.2766,0.09839,0.06457,0.05698,0.05443,0.08571,0.07128,0.00302,0.00155,0.00011
4,137835206,137836667,0.20697,0.31211,0.44374,0.47419,0.05647,0.08805,0.01828,0.07474,0.18274,0.05765,0.03102,0.02106,0.08463,0.12678,0.08599,0.02111,0.23265,0.18707,0.2738,0.20053,0.0032
4,137836667,137839162,0.10958,0.06678,0.25645,0.39767,0.00705,0.03309,0.00644,0.03317,0.1178,0.06253,0.01499,0.07091,0.17132,0.03099,0.00332,0.02002,0.18917,0.10789,0.31433,0.16896,0.01123
4,138174663,138180323,0.08018,0.03097,0.05736,0.00048,0.00045,0.00088,0.20801,0.00181,0.09496,0.0936,0.05335,0.13184,0.02944,0.02591,0.03022,0.05634,0.06589,0.04512,0.0,0.00205,0.00242
4,140046262,140052127,0.04206,0.07528,0.02447,0.01261,0.00026,0.01205,0.23645,0.00385,0.01129,0.03738,0.00809,0.17358,0.15564,0.08524,0.1214,0.00138,0.01969,0.00179,0.00962,1e-05,0.0087
4,147430977,147434667,0.07336,0.12348,0.04204,0.07112,0.21638,0.06718,0.00613,0.00694,0.00015,0.04309,0.00025,0.02564,0.00829,0.01976,0.0066,0.00551,0.08283,0.00457,0.04903,4e-05,0.04086
4,151113837,151119356,0.0369,0.13895,0.01372,0.00677,0.00733,1e-05,0.27826,0.00949,0.01908,0.01621,0.02698,0.23077,0.19485,0.20492,0.12304,0.00081,0.00098,0.01284,0.0,0.00556,0.00679
4,156779312,156786722,0.00597,0.39297,0.01337,0.01227,0.04695,0.00844,0.30101,0.00117,0.00104,0.01664,0.00039,0.2766,0.28068,0.19073,0.24112,2e-05,0.01065,0.00011,0.01058,3e-05,0.01122
4,157477184,157489563,0.11946,0.14111,0.14221,0.12946,0.166,0.2078,0.0,0.00694,0.0,0.0,0.0,0.00845,0.0,0.0,0.0,0.00763,0.0103,0.01372,0.0,0.0,0.0
4,164307484,164311448,0.16958,0.06186,0.03136,0.00026,0.109,0.00453,0.01642,0.0144,0.21495,0.00474,0.09625,0.00059,0.06771,0.00365,0.03264,0.02827,0.00611,0.01843,0.11018,0.00558,0.06968
4,164311448,164312674,0.16958,0.04532,0.03136,0.00026,0.109,0.00453,0.01976,0.0144,0.21495,0.00474,0.09625,5e-05,0.04852,0.00617,0.02299,0.02827,0.00611,0.01843,0.11018,0.00558,0.06968
4,164312674,164313674,0.16958,0.03427,0.03136,0.00026,0.109,0.00586,0.02435,0.0144,0.21495,0.00474,0.08688,0.0001,0.03662,0.00943,0.01364,0.02827,0.00611,0.01596,0.11018,0.00677,0.06266
4,167629467,167631131,0.17026,0.04616,0.0243,0.00255,0.00016,0.01211,0.05182,0.05987,0.13199,0.16178,0.24878,0.00154,0.02576,0.04096,0.10258,0.01025,0.02066,0.06587,0.00147,0.02405,0.015
4,167631131,167632550,0.17026,0.04616,0.0243,0.00255,0.00016,0.01681,0.05182,0.05987,0.13199,0.16178,0.20851,0.00154,0.02576,0.04096,0.0881,0.01025,0.02066,0.06645,0.00147,0.02392,0.01911
4,171899980,171902303,0.12691,0.00029,0.18025,0.07445,2e-05,0.02052,0.16424,0.00015,0.01908,0.13441,0.043,0.20869,0.09452,0.00016,0.02269,0.0243,0.18701,0.07274,0.07888,0.01614,0.02145
4,174171275,174172275,0.01645,0.13577,0.00036,0.00486,0.0048,0.00913,0.26889,0.02062,0.04337,0.03826,0.03854,0.11979,0.10692,0.09756,0.06234,0.00258,0.00251,0.00608,1e-05,0.0005,0.00079
4,178635320,178637237,0.00463,0.00266,0.00949,0.1605,0.01123,0.00918,0.00035,0.00062,0.11023,0.0312,0.00064,0.00195,0.12538,0.02539,0.00191,0.09175,0.03857,1e-05,0.24835,0.07763,0.03382
4,180268162,180272226,0.29525,0.33659,0.4007,0.31469,0.23045,0.40338,0.0,0.0,0.0,0.03899,0.0,0.0,0.0,0.04659,0.0,0.0,0.05996,0.0,0.04247,0.0,0.04686
4,181662500,181665275,0.13864,0.16312,0.20437,0.14996,0.19103,0.16075,0.0,0.0,0.0,0.0,0.01295,0.0,0.0,0.0,0.01618,0.0,0.0,0.02264,0.0,0.0144,0.02039
4,181936688,181941748,0.08443,0.00173,0.03317,0.18388,0.03829,0.02771,0.08818,0.02914,0.46584,0.02871,0.02347,0.01987,0.22571,0.02539,0.01393,0.35273,0.00032,0.00026,0.37104,0.31593,0.00105
4,182166642,182171089,0.01371,0.0521,0.01188,0.08842,0.00019,0.00022,0.13336,0.00013,0.03307,0.01742,0.01419,0.09491,0.26512,0.04874,0.03478,0.03515,0.01487,0.01528,0.09764,0.08468,0.0
4,182398021,182407460,0.00193,0.03039,0.00964,0.12202,0.00012,0.01036,0.02935,0.01539,0.13334,0.00295,0.01332,0.05455,0.2236,0.03438,0.04321,0.06299,0.00759,0.00011,0.11488,0.05114,0.00828
4,188419514,188422048,0.0192,0.09417,0.00016,0.00189,0.00709,2e-05,0.20137,0.01553,0.0374,0.04724,0.01546,0.09959,0.07374,0.0524,0.07653,0.00304,0.00936,0.00028,0.00143,0.00125,0.00586
4,190138860,190143337,0.09847,0.0521,0.0823,0.00582,0.00237,0.0002,0.29227,0.00095,0.06089,0.13236,0.08168,0.20388,0.10336,0.03691,0.02981,0.0396,0.10783,0.08507,0.01576,0.00612,0.00089
4,191344110,191349174,0.01342,0.04962,0.05795,0.04063,0.01832,0.00928,0.11608,0.01262,0.0087,0.05821,0.03253,0.20592,0.18143,0.00838,0.01304,0.00056,0.13689,0.1005,0.10633,0.06551,0.00113
4,191525591,191535011,0.00396,0.07168,0.22491,0.14304,0.03731,0.00607,0.04003,0.14881,0.10157,0.01438,0.00025,0.04762,0.01449,0.00585,0.02637,0.00991,0.08864,0.14475,0.03687,0.06659,0.01006
4,191575809,191578122,3e-05,0.01246,0.07959,0.02863,0.04584,0.04672,0.01524,0.09481,0.02702,0.0529,0.04414,0.03529,0.08111,0.0117,0.00903,0.20665,0.00659,0.0067,0.14933,0.141,6e-05
4,191750467,191753740,0.03056,0.14386,0.03608,0.0046,0.07247,0.00168,0.33831,3e-05,0.01322,0.198,0.03423,0.27313,0.22901,0.02591,0.08002,0.01307,0.19332,0.04903,0.11645,0.00911,0.04016
4,192093589,192096718,0.0888,0.02336,0.01828,0.00552,0.00876,0.00702,0.21382,0.03078,0.06245,0.14913,0.03317,0.0783,0.05421,0.00393,0.04401,0.00304,0.05145,0.00184,0.02749,0.0001,0.02828
4,192394695,192396437,0.27819,0.23566,0.1152,0.2099,0.06074,0.05959,0.03292,0.06536,0.04242,0.11346,0.07244,0.03086,0.00056,0.07103,0.04916,0.02344,0.00894,0.00725,0.05868,0.03946,3e-05
4,192396437,192397556,0.27517,0.22425,0.12259,0.29384,0.06267,0.06567,0.03292,0.07143,0.0,0.12318,0.04907,0.02871,0.03549,0.07042,0.02874,0.07797,0.01086,0.00295,0.13316,0.05433,0.00117
4,193385477,193386983,0.02419,0.02414,0.03828,0.08833,0.00891,0.0037,0.09753,0.0005,0.03346,0.00539,0.03288,0.12099,0.20757,0.06238,0.00724,0.01957,0.01055,0.05804,0.05211,0.08798,0.02157
5,289426,291278,0.27346,0.03518,0.03465,0.08229,0.09033,0.03741,0.13152,0.1159,0.07096,0.05795,0.08474,-0.0,0.01085,0.01316,0.00031,0.00991,0.01363,0.00037,0.00015,0.0054,0.0087
5,7998089,7999089,0.0651,0.07528,0.00409,0.00076,0.00026,0.00177,0.28604,0.03805,0.06245,0.05985,0.06562,0.10918,0.09689,0.08524,0.04451,0.00112,0.00228,0.01093,0.00015,0.00386,0.00324
5,12747700,12748700,0.27955,0.25083,0.0145,0.30676,0.17099,0.23787,0.01247,0.17485,0.00234,0.02032,0.00289,0.13927,0.02588,0.0026,0.00213,0.20623,0.09357,0.15779,0.0357,0.01036,0.00906
5,12748700,12750227,0.29673,0.2703,0.02056,0.32294,0.18576,0.25266,0.01247,0.17485,0.00234,0.02032,0.00289,0.13927,0.02588,0.0026,0.00213,0.20623,0.09357,0.15779,0.0357,0.01036,0.00906
5,12750227,12751227,0.29673,0.2703,0.02056,0.32294,0.18576,0.25266,0.01247,0.17485,0.00234,0.02032,0.00289,0.13927,0.02588,0.0026,0.00213,0.20623,0.09357,0.15779,0.0357,0.01036,0.00906
5,12751227,12754026,0.29673,0.2703,0.02056,0.32294,0.18576,0.25266,0.01247,0.17485,0.00234,0.02032,0.00289,0.13927,0.02588,0.0026,0.00213,0.20623,0.09357,0.15779,0.0357,0.01036,0.00906
5,12754026,12755589,0.29673,0.2703,0.02056,0.32294,0.18576,0.25266,0.01247,0.17485,0.00234,0.02032,0.00289,0.13927,0.02588,0.0026,0.00213,0.20623,0.09357,0.15779,0.0357,0.01036,0.00906
5,12755589,12756943,0.29673,0.2703,0.02056,0.32294,0.18576,0.25266,0.01247,0.17485,0.00234,0.02032,0.00289,0.13927,0.02588,0.0026,0.00213,0.20623,0.09357,0.15779,0.0357,0.01036,0.00906
5,15658190,15659384,0.09015,0.03039,0.03967,0.00061,0.02784,0.00033,0.19756,0.22881,0.07457,0.01742,0.05835,0.0,0.04891,0.08575,0.0183,0.05929,0.10907,0.02558,0.01766,1e-05,0.01829
5,15659384,15660532,0.16985,0.02146,0.00291,0.00289,0.07292,0.01655,0.29227,0.21304,0.21096,0.01412,0.04608,0.00975,0.01098,0.12803,0.04287,1e-05,0.10001,0.02945,0.08223,0.02108,0.01461
5,15881244,15883475,0.03417,0.0,0.03293,0.25466,0.02802,0.03269,0.02935,0.00102,0.13334,3e-05,0.00288,0.02609,0.2236,0.02256,0.0248,0.13049,0.00086,0.00106,0.14933,0.1011,0.00339
5,17967300,17971844,0.00338,2e-05,0.00191,0.15191,0.00891,0.00166,0.00324,0.00026,0.11948,0.02292,0.00721,0.00148,0.15872,0.00963,0.0017,0.11846,0.01869,0.00685,0.23164,0.14328,0.0021
5,18621761,18623815,0.01783,0.08365,0.00287,7e-05,0.02889,0.01986,0.02367,0.03362,0.02193,0.0936,5e-05,0.11489,0.08855,0.20492,0.01746,0.00186,0.01377,0.0369,0.02656,0.01722,0.08111
5,20535645,20536645,0.10209,0.00035,0.03315,0.02415,0.02846,0.03294,0.12832,0.0242,0.24567,0.02994,0.01271,0.03824,0.02069,0.03442,0.03368,0.10392,0.00018,0.00028,0.10063,0.08236,0.0008
5,20782661,20785454,0.0003,0.0274,0.0819,0.06794,0.008,0.01386,0.03343,0.07293,0.07457,0.0047,0.00761,0.20029,0.18411,0.06491,0.07141,1e-05,0.04113,0.02596,0.0357,0.01928,0.00087
5,21276442,21280694,0.08925,0.02637,0.05597,0.00177,0.03561,0.05551,0.21974,0.0099,0.08561,0.21365,0.19566,0.15386,0.04315,0.00054,0.00515,0.03597,0.17308,0.19899,0.0502,0.06146,0.00289
5,21411353,21418191,0.06047,0.04632,0.24525,0.15295,0.01775,0.02772,0.00105,0.0692,0.02262,0.01247,0.0029,0.09333,0.03382,0.00668,0.00077,0.01808,0.15159,0.1218,0.06901,0.03768,0.00234
5,21821410,21826982,0.00386,0.10623,6e-05,0.03471,0.01709,0.01041,0.08329,0.00463,0.06663,0.00387,0.00116,0.10691,0.27407,0.04571,0.03747,0.03116,0.01895,0.0122,0.09896,0.06407,0.00041
5,22639140,22641391,0.25042,0.01671,0.00654,0.00099,0.01452,0.00247,0.17015,0.31856,0.25778,0.37671,0.16103,0.04312,0.00966,0.06238,0.00515,0.01188,0.00162,0.0162,0.02288,0.00027,0.02564
5,23826439,23829258,0.00707,0.12709,0.00075,0.00698,0.04313,0.00677,0.23625,0.01185,1e-05,0.08805,0.02256,0.1082,0.2236,0.04659,0.06338,0.01188,0.03248,0.00314,0.08745,0.0234,0.01392
5,24184430,24191992,0.03302,0.03618,0.03358,0.0866,0.01157,0.01298,0.14766,3e-05,0.01322,0.00628,0.00349,0.11979,0.2354,0.08325,0.06808,0.01307,0.00593,0.00406,0.03687,0.02586,0.00014
5,24443439,24444902,0.03179,0.04058,0.06394,0.00348,0.01799,5e-05,0.14379,0.00298,0.01848,0.08843,0.02295,0.20026,0.06871,0.00493,0.02959,0.03702,0.14407,0.05368,0.03478,0.00313,0.0138
5,24445902,24449658,0.00477,0.11483,4e-05,0.04051,0.02331,0.03624,0.09956,0.00385,0.07685,0.00596,0.0107,0.10674,0.30332,0.04874,0.02582,0.04205,0.02115,0.03426,0.12478,0.13455,0.00141
5,26897948,26904320,0.24968,0.25864,0.38187,0.22106,0.10003,0.01521,0.00387,0.00588,0.01144,0.08421,0.13959,0.02512,0.0025,0.07312,0.14421,0.04234,0.16661,0.25772,0.05093,0.11424,0.03612
5,26904320,26905572,0.26809,0.27831,0.40379,0.28788,0.11239,0.01741,0.00387,0.00588,0.00035,0.08421,0.14694,0.02512,0.00239,0.07312,0.1523,0.01166,0.16661,0.2686,0.08898,0.15817,0.04025
5,26905572,26907069,0.27566,0.38178,0.29098,0.17922,0.08417,0.02164,0.01622,0.00219,0.02516,0.08148,0.11682,0.02476,0.07651,0.15023,0.18763,0.01166,0.075,0.14357,0.02498,0.06305,0.01757
5,27267660,27270007,0.02392,0.03878,0.0517,0.03089,0.00138,0.02616,0.13867,0.00333,0.0005,0.01934,0.00028,0.20281,0.15746,0.06238,0.13526,0.00135,0.04468,0.00586,0.02617,0.00129,0.01736
5,28329479,28338765,0.1453,0.17073,0.17656,0.15707,0.19962,0.21443,0.0,0.00694,0.0,0.0,0.00313,0.00845,0.0,0.0,0.00392,0.00763,0.0103,0.00093,0.0,0.00348,0.00496
5,29172878,29177427,0.0478,0.00029,0.00576,0.20255,0.11453,0.09708,0.08818,0.06297,0.32016,0.24033,0.1439,0.0036,0.19772,0.10566,0.077,0.14391,0.06439,0.06285,0.03575,0.01888,0.00083
5,29177427,29179538,0.0478,0.00029,0.00576,0.20255,0.11453,0.08641,0.08818,0.06297,0.32016,0.24033,0.12975,0.0036,0.19772,0.10566,0.06781,0.14391,0.06439,0.05511,0.03575,0.02036,0.0003
5,29323396,29329601,0.00126,0.1084,0.0078,0.03177,0.05139,2e-05,0.1449,0.00219,0.02259,0.06513,0.00116,0.16333,0.26571,0.01423,0.0784,0.00881,0.09643,0.00773,0.15707,0.02449,0.04078
5,29748304,29764907,0.00126,0.16864,0.00433,0.0026,0.06494,0.02457,0.22514,0.00067,0.00023,0.08048,0.02808,0.21219,0.2354,0.03509,0.05681,0.00014,0.10004,0.04908,0.09124,0.03485,0.00824
5,29993139,29996057,0.0501,0.05644,0.00744,0.00348,0.00352,5e-05,0.22514,0.0194,0.087,0.08048,0.03744,0.09468,0.03774,0.03509,0.04639,0.01897,0.02079,0.00601,1e-05,0.00345,0.00397
5,31228067,31232185,0.19803,0.0,0.04319,0.02759,0.00318,0.00409,0.19271,0.05343,0.30441,0.15439,0.12844,0.03704,0.03549,0.00282,0.00325,0.08812,0.02422,0.02174,0.04247,0.03013,0.00013
5,33945805,33948016,0.00172,0.00088,0.01139,0.14577,0.01324,0.04021,0.00539,0.0034,0.19284,0.0047,0.04263,0.01799,0.13598,0.02093,0.02556,0.22614,8e-05,0.08998,0.24231,0.02765,0.08996
5,33948016,33950835,0.00629,0.00146,0.03145,0.10217,0.01166,0.04073,0.01344,0.00784,0.17227,0.00051,0.06081,0.04074,0.0777,0.01959,0.02148,0.21358,0.00523,0.13468,0.17595,0.01499,0.09038
5,40492602,40493722,0.02827,0.07982,0.00116,0.03718,0.04553,0.00182,0.01524,0.01831,0.13882,0.13117,0.01262,0.06173,0.2354,0.22456,0.04639,0.04969,0.06061,0.0001,0.00018,0.04553,0.06092
5,43414413,43416452,0.00013,0.2053,0.01267,0.00106,0.02091,0.00096,0.23325,0.00869,0.00047,0.01612,0.00028,0.1241,0.21092,0.11338,0.12938,0.0056,0.00104,0.00558,0.01172,0.0,0.01046
5,45258242,45265961,0.25161,0.11693,0.01657,0.04243,0.17191,0.16282,0.07327,0.15764,0.13265,0.02803,0.00357,0.03375,0.0204,0.01433,0.03256,0.00238,0.08456,0.10945,0.05667,0.06558,0.00941
5,45265961,45268993,0.27435,0.26181,0.05031,0.08767,0.23689,0.19894,0.03075,0.13102,0.13276,0.01714,0.0009,0.06564,0.07433,0.0023,0.01627,1e-05,0.08456,0.10945,0.08024,0.08186,0.00941
5,52927939,52929091,0.30181,0.36454,0.38876,0.45433,0.15936,0.08907,0.00447,0.0116,0.04852,0.01964,0.0561,0.0026,0.02425,0.04081,0.09334,0.00843,0.06167,0.13554,0.09707,0.156,0.01331
5,52929091,52932312,0.14373,0.18724,0.19731,0.20617,0.05349,0.09271,0.00211,0.00031,0.01225,0.03665,0.01118,0.00067,0.00412,0.05768,0.02214,0.00678,0.05376,0.02124,0.07669,0.03256,0.00576
5,52942498,52956489,0.10958,0.01204,0.09208,0.1605,0.01329,0.02385,0.19271,0.00067,0.00512,0.04796,0.02237,0.1375,0.24693,0.04576,0.04942,0.00894,0.03816,0.02101,0.08445,0.04743,0.00234
5,53985634,53991833,0.13211,0.11483,0.15913,0.00017,0.18256,0.19369,0.0161,0.00694,0.16908,0.0,0.0,0.0019,0.13206,0.02199,0.00897,0.17163,0.0103,0.00455,0.21417,0.18979,0.0
5,56407515,56419011,0.0024,0.04399,0.06107,0.03722,0.02048,0.00526,0.06505,0.03941,0.02648,0.00807,0.00032,0.20281,0.15746,0.12308,0.07174,0.00135,0.01201,0.02707,0.0046,0.01274,0.00437
5,57963803,57967214,0.01067,0.24843,0.00291,0.00514,0.00507,5e-05,0.15413,0.02437,0.00112,0.0312,0.00751,0.29641,0.18143,0.30972,0.22794,0.01559,0.00032,0.00342,0.02085,0.00345,0.0053
5,64211475,64212475,0.19834,0.26071,0.1885,0.09468,0.13963,0.05988,0.00657,0.00043,0.02193,0.00328,0.02219,0.00333,0.05131,0.01966,0.05505,0.02507,0.00673,0.03706,0.00723,0.00046,0.012
5,65992577,65994268,0.0798,0.33763,0.46235,0.74755,0.32195,0.13474,0.07424,0.18056,0.4851,0.08421,0.00784,0.05463,0.34427,0.00357,0.02582,0.12599,0.02891,0.14407,0.23447,0.34874,0.04709
5,66550530,66554366,0.03056,0.05636,0.02496,0.07579,1e-05,0.01865,0.18167,0.10465,0.01086,0.02371,0.00127,0.00821,0.26784,0.04501,0.10643,0.17798,0.02091,0.08049,0.06004,0.01568,0.01531
5,69794972,69811781,0.07739,0.0691,0.02725,0.01732,0.02578,0.05126,0.27826,0.02199,0.03717,0.02478,0.00756,0.17673,0.15356,0.17559,0.21797,0.00056,1e-05,0.00388,0.00044,0.00622,0.00415
5,70190584,70191692,0.0033,0.13958,0.0007,0.00143,0.00201,0.02098,0.1115,0.00084,0.00047,0.01021,0.03184,0.10587,0.12538,0.17476,0.21837,0.00011,0.00476,0.02794,0.0067,0.02741,0.01005
5,73979793,73980914,0.25053,0.00143,0.06245,0.01669,0.13157,0.13913,0.22228,0.06238,0.36531,0.02105,0.00787,0.04138,0.03024,0.09942,0.09905,0.10452,0.01363,0.02467,0.1842,0.15801,0.00189
5,76910925,76914286,0.00415,0.18782,0.00181,0.01982,0.01329,0.00013,0.21974,0.0099,0.04252,0.02753,0.00423,0.15386,0.08855,0.10591,0.16436,0.00945,0.00532,0.00091,0.00073,0.014,0.01017
5,77259260,77267619,0.02851,0.22541,0.01763,0.04542,0.02763,0.00444,0.09845,0.00147,0.00182,6e-05,0.00801,0.12,0.07582,0.10254,0.1466,0.00643,0.00109,0.00394,0.00247,0.01714,0.00876
5,78257678,78258678,0.09059,0.00234,0.00066,0.01875,0.00401,0.0,0.14764,0.11778,0.20045,0.15169,0.07054,0.00064,0.01116,0.0002,0.00178,0.01508,0.00162,0.00056,0.00834,0.0143,0.00332
5,79694188,79705245,0.01503,0.14364,0.01796,0.04051,0.02331,0.00247,0.2482,0.0,0.11023,0.00037,0.02143,0.25022,0.03491,0.27307,0.09156,0.10855,0.0004,0.03113,0.12478,0.01857,0.03563
5,81089653,81092567,0.00813,0.00983,0.01291,0.2351,4e-05,0.01924,0.0,0.0,0.23018,0.00923,0.00313,0.0,0.25769,0.0111,0.00392,0.29845,0.01444,0.00551,0.2283,0.30636,0.0202
5,83545873,83550332,0.18539,0.18246,0.2389,0.03102,0.00724,0.01144,0.00072,0.0007,0.0848,0.26326,0.08394,0.00296,0.07257,0.2578,0.08599,0.10038,0.31588,0.13598,0.06811,0.00375,0.03372
5,85487849,85494662,0.00325,0.03088,0.08977,0.17648,2e-05,0.00057,0.05837,0.05136,0.15491,0.00284,0.00509,0.20432,0.36232,0.03305,0.01881,0.02165,0.08693,0.09893,0.17714,0.15663,0.00079
5,88564232,88565899,0.22406,0.19293,0.21762,0.24042,3e-05,0.00143,0.03292,0.01266,0.0,0.22345,0.13096,0.00014,0.03549,0.19034,0.1166,0.0139,0.21228,0.14927,0.23934,0.14367,0.00105
5,88565899,88566899,0.18946,0.1621,0.18629,0.20396,4e-05,0.00036,0.03292,0.01266,0.0,0.18703,0.13096,0.00014,0.03549,0.15812,0.1166,0.0139,0.1798,0.14927,0.20099,0.14367,0.00016
