,chr,start,end,WestEurasia-SouthAsia,WestEurasia-Africa,WestEurasia-CentralAsiaSiberia,WestEurasia-Oceania,WestEurasia-America,WestEurasia-EastAsia,SouthAsia-Africa,SouthAsia-CentralAsiaSiberia,SouthAsia-Oceania,SouthAsia-America,SouthAsia-EastAsia,Africa-CentralAsiaSiberia,Africa-Oceania,Africa-America,Africa-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-America,CentralAsiaSiberia-EastAsia,Oceania-America,Oceania-EastAsia,America-EastAsia
2416,14,104136301,104139284,0.00884,0.00884,0.00884,0.00884,0.00884,0.00884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,14,104570399,104572503,0.00954,0.00954,0.00954,0.00954,0.00954,0.00954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,14,105218519,105220601,0.00951,0.00951,0.00951,0.00951,0.00951,0.00951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,14,105540577,105541996,0.00951,0.00951,0.00951,0.00951,0.00951,0.00951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,14,105752590,105756331,0.0099,0.0099,0.0099,0.0099,0.0099,0.02307,0.0,0.0,0.0,0.0,0.03296,0.0,0.0,0.0,0.03296,0.0,0.0,0.03296,0.0,0.03296,0.03296
2421,14,106055155,106056310,0.14819,0.15138,0.15382,0.12221,0.023,0.0656,0.00319,0.30201,0.02598,0.1712,0.21379,0.3052,0.02917,0.17438,0.21698,0.27603,0.13081,0.08822,0.14521,0.18781,0.04259
2422,14,107279107,107281278,0.00752,0.00752,0.00752,0.00752,0.00752,0.00847,0.0,0.0,0.0,0.0,0.01599,0.0,0.0,0.0,0.01599,0.0,0.0,0.01599,0.0,0.01599,0.01599
2423,15,20192043,20196683,0.00579,0.00579,0.00579,0.01058,0.00579,0.02643,0.0,0.0,0.01637,0.0,0.03223,0.0,0.01637,0.0,0.03223,0.01637,0.0,0.03223,0.01637,0.01586,0.03223
2424,15,20198164,20894589,0.05937,0.05802,0.10115,0.0112,0.03642,0.19827,0.00136,0.04178,0.07058,0.09579,0.1389,0.04314,0.06922,0.09443,0.14026,0.11236,0.13757,0.09712,0.02521,0.20948,0.23469
2425,15,21308513,21398673,0.28997,0.05305,0.51748,0.14965,1.70359,0.50955,0.23692,0.22751,0.43962,1.41362,0.21958,0.46443,0.2027,1.65055,0.4565,0.66713,1.18611,0.00793,1.85324,0.6592,1.19404
2426,15,21885406,22211793,0.10132,0.12087,0.07814,0.04031,0.18586,0.2535,0.01956,0.02317,0.14162,0.28717,0.15218,0.04273,0.16118,0.30673,0.13263,0.11845,0.264,0.17535,0.14555,0.2938,0.43936
2427,15,23107513,23114796,0.00258,0.01994,0.26601,0.01513,0.05279,0.08161,0.02252,0.26859,0.01256,0.05537,0.08418,0.24607,0.03508,0.03285,0.06166,0.28115,0.21323,0.18441,0.06792,0.09674,0.02882
2428,15,24054998,24061110,0.0197,0.08283,0.0197,0.04282,0.0197,0.0197,0.10253,0.0,0.06252,0.0,0.0,0.10253,0.04001,0.10253,0.10253,0.06252,0.0,0.0,0.06252,0.06252,0.0
2429,15,24435268,24439925,0.01493,0.05328,0.05328,0.05328,0.05328,0.05328,0.03835,0.03835,0.03835,0.03835,0.03835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,15,24753900,24770363,0.01466,0.01963,0.01466,0.01466,0.01466,0.01466,0.03429,0.0,0.0,0.0,0.0,0.03429,0.03429,0.03429,0.03429,0.0,0.0,0.0,0.0,0.0,0.0
2431,15,24770363,24779080,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,15,24801246,24803176,0.00722,0.00722,0.00722,0.00722,0.00722,0.00722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,15,25106040,25119115,0.03532,0.15488,0.2412,0.44965,0.0587,0.14421,0.1902,0.27652,0.48496,0.02338,0.17953,0.08632,0.29476,0.21358,0.01067,0.20844,0.2999,0.09699,0.50834,0.30543,0.20291
2434,15,25327280,25327380,0.02736,0.02736,0.02736,0.00326,0.02736,0.02736,0.0,0.0,0.03062,0.0,0.0,0.0,0.03062,0.0,0.0,0.03062,0.0,0.0,0.03062,0.03062,0.0
2435,15,25332882,25333472,0.1122,0.05296,0.15013,0.0605,0.15013,0.015,0.16516,0.03793,0.0517,0.03793,0.0972,0.20308,0.11346,0.20308,0.06796,0.08963,0.0,0.13512,0.08963,0.0455,0.13512
2436,15,25337961,25338261,0.00909,0.00909,0.00909,0.00909,0.00909,0.00909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,15,25435452,25436643,0.05722,0.20709,0.05722,0.05722,0.05722,0.05722,0.26431,0.0,0.0,0.0,0.0,0.26431,0.26431,0.26431,0.26431,0.0,0.0,0.0,0.0,0.0,0.0
2438,15,25436643,25438340,0.05722,0.20709,0.05722,0.05722,0.05722,0.05722,0.26431,0.0,0.0,0.0,0.0,0.26431,0.26431,0.26431,0.26431,0.0,0.0,0.0,0.0,0.0,0.0
2439,15,25456501,25456609,0.01814,0.01814,0.01814,0.01814,0.01814,0.01814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,15,25464398,25466395,0.01814,0.17697,0.01814,0.01814,0.01814,0.01814,0.19511,0.0,0.0,0.0,0.0,0.19511,0.19511,0.19511,0.19511,0.0,0.0,0.0,0.0,0.0,0.0
2441,15,25732134,25739518,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,15,25931258,25932990,0.02836,0.0094,0.0094,0.0094,0.05599,0.0094,0.03775,0.03775,0.03775,0.02763,0.03775,0.0,0.0,0.06539,0.0,0.0,0.06539,0.0,0.06539,0.0,0.06539
2443,15,26406563,26409468,0.00734,0.03365,0.00734,0.00734,0.00734,0.00734,0.04098,0.0,0.0,0.0,0.0,0.04098,0.04098,0.04098,0.04098,0.0,0.0,0.0,0.0,0.0,0.0
2444,15,26748894,26752660,0.12056,0.08983,0.04499,0.05928,0.12269,0.55018,0.2104,0.07557,0.17985,0.24326,0.42962,0.13482,0.03055,0.03286,0.64001,0.10428,0.16769,0.50519,0.06341,0.60947,0.67288
2445,15,26797110,26799522,0.00921,0.00921,0.00921,0.00921,0.00921,0.00921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,15,27128077,27130697,0.00706,0.00706,0.00706,0.00706,0.00706,0.00706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,15,27825327,27916157,0.02333,0.01107,0.02333,0.02333,0.02333,0.02333,0.01226,0.0,0.0,0.0,0.0,0.01226,0.01226,0.01226,0.01226,0.0,0.0,0.0,0.0,0.0,0.0
2448,15,27970150,27976751,0.01266,0.0004,0.01266,0.01266,0.01266,0.01266,0.01226,0.0,0.0,0.0,0.0,0.01226,0.01226,0.01226,0.01226,0.0,0.0,0.0,0.0,0.0,0.0
2449,15,28052157,28063731,0.00661,0.00565,0.00661,0.00661,0.00661,0.00661,0.01226,0.0,0.0,0.0,0.0,0.01226,0.01226,0.01226,0.01226,0.0,0.0,0.0,0.0,0.0,0.0
2450,15,28248584,28251496,0.00748,0.00748,0.00748,0.00748,0.00748,0.00748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,15,28262787,28266062,0.00748,0.07202,0.00748,0.00748,0.00748,0.00748,0.0795,0.0,0.0,0.0,0.0,0.0795,0.0795,0.0795,0.0795,0.0,0.0,0.0,0.0,0.0,0.0
2452,15,28302335,28303878,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,15,28942266,28958106,0.08854,0.14848,0.36449,0.17513,0.87761,0.50505,0.23701,0.45303,0.26366,0.96615,0.59358,0.21602,0.02665,0.72914,0.35657,0.18937,0.51312,0.14055,0.70249,0.32992,0.37257
2454,15,29018771,29025541,0.00609,0.00609,0.00609,0.00609,0.00609,0.00609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,15,29677447,29695756,0.00747,0.00747,0.00747,0.00747,0.01839,0.00747,0.0,0.0,0.0,0.02586,0.0,0.0,0.0,0.02586,0.0,0.0,0.02586,0.0,0.02586,0.0,0.02586
2456,15,29900575,29903339,0.11245,0.05013,0.32655,0.04357,0.17317,0.23137,0.06231,0.439,0.06887,0.28562,0.34382,0.37669,0.00656,0.22331,0.28151,0.37013,0.15338,0.09518,0.21675,0.27494,0.0582
2457,15,29911146,29915023,0.00757,0.21107,0.00757,0.00757,0.00757,0.00757,0.21864,0.0,0.0,0.0,0.0,0.21864,0.21864,0.21864,0.21864,0.0,0.0,0.0,0.0,0.0,0.0
2458,15,31093087,31200497,0.02548,0.00046,0.02548,0.00567,0.00849,0.01303,0.02595,0.0,0.03115,0.01699,0.01245,0.02595,0.00521,0.00896,0.0135,0.03115,0.01699,0.01245,0.01416,0.0187,0.00454
2459,15,31203206,31260258,0.02949,0.02949,0.02949,0.02949,0.02949,0.02949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,15,31283494,31338585,0.00626,0.00626,0.00626,0.00626,0.00626,0.00626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,15,31631839,31656844,0.00841,0.00841,0.00841,0.00841,0.00841,0.00841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,15,31754251,31756969,0.01335,0.01335,0.01335,0.01335,0.01335,0.01335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,15,31778106,31779944,0.01335,0.01335,0.01335,0.01335,0.01335,0.01335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,15,31794942,31820940,0.01326,0.01326,0.01326,0.01326,0.01326,0.01326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,15,31852319,31853707,0.01318,0.01318,0.01318,0.01318,0.01318,0.01318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,15,32827672,32829811,0.04003,0.10332,0.03876,0.05536,0.00651,0.01247,0.14335,0.00127,0.01533,0.04654,0.02756,0.14208,0.15868,0.09681,0.11579,0.0166,0.04527,0.02629,0.06187,0.04289,0.01898
2467,15,32829811,32899293,0.17039,0.07556,0.13138,0.03764,0.01927,0.05222,0.09483,0.03901,0.13275,0.18966,0.11817,0.05583,0.03792,0.09483,0.02334,0.09374,0.15065,0.07916,0.05691,0.01458,0.07149
2468,15,34158996,34180259,0.01864,0.01864,0.01864,0.01864,0.01864,0.0081,0.0,0.0,0.0,0.0,0.01054,0.0,0.0,0.0,0.01054,0.0,0.0,0.01054,0.0,0.01054,0.01054
2469,15,34202699,34202799,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0102,0.0,0.0,0.0102,0.0,0.0102,0.0102
2470,15,34378447,34430508,0.00843,0.00843,0.00843,0.00843,0.00843,0.00177,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0102,0.0,0.0,0.0102,0.0,0.0102,0.0102
2471,15,34929371,34984540,0.09189,0.09189,0.09189,0.09189,0.09189,0.09189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,15,36044364,36045715,0.02157,0.02157,0.02157,0.02157,0.02157,0.02157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,15,36160026,36162460,0.28646,0.71831,0.08372,0.56402,1.10273,0.25603,0.43185,0.20274,0.27756,0.81627,0.03043,0.63459,0.15429,0.38442,0.46228,0.48031,1.01901,0.17231,0.53871,0.30799,0.8467
2474,15,36826548,36841584,0.00973,0.02482,0.00973,0.00973,0.00973,0.00973,0.03455,0.0,0.0,0.0,0.0,0.03455,0.03455,0.03455,0.03455,0.0,0.0,0.0,0.0,0.0,0.0
2475,15,37098356,37099878,0.03915,0.03915,0.03915,0.03915,0.03915,0.03915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,15,37576178,37579969,0.02165,0.02165,0.02165,0.02165,0.02165,0.0112,0.0,0.0,0.0,0.0,0.03285,0.0,0.0,0.0,0.03285,0.0,0.0,0.03285,0.0,0.03285,0.03285
2477,15,37986259,37988104,0.02005,0.02005,0.02005,0.02005,0.02005,0.02005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,15,38824558,38826538,0.02111,0.02111,0.02111,0.02111,0.02111,0.02111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,15,39371902,39374304,0.30176,0.00941,0.0954,0.34645,0.52557,0.36017,0.29235,0.39716,0.64821,0.22381,0.05841,0.10482,0.35586,0.51616,0.35075,0.25105,0.62097,0.45557,0.87202,0.70662,0.1654
2480,15,39743776,39745568,0.01711,0.01711,0.01711,0.01711,0.01711,0.01711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,15,40388001,40426293,0.01437,0.01491,0.01437,0.01073,0.00822,0.00234,0.02928,0.0,0.0251,0.02259,0.01203,0.02928,0.00418,0.00669,0.01725,0.0251,0.02259,0.01203,0.00252,0.01308,0.01056
2482,15,40426293,40426888,0.01458,0.01458,0.01458,0.01458,0.01458,0.01458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,15,40426888,40440032,0.01458,0.01458,0.01458,0.01539,0.01458,0.01458,0.0,0.0,0.02997,0.0,0.0,0.0,0.02997,0.0,0.0,0.02997,0.0,0.0,0.02997,0.02997,0.0
2484,15,40717137,40720985,0.00911,0.11518,0.00911,0.00911,0.00911,0.00911,0.12429,0.0,0.0,0.0,0.0,0.12429,0.12429,0.12429,0.12429,0.0,0.0,0.0,0.0,0.0,0.0
2485,15,40739255,40744510,0.00911,0.02503,0.00911,0.00911,0.00911,0.00911,0.03415,0.0,0.0,0.0,0.0,0.03415,0.03415,0.03415,0.03415,0.0,0.0,0.0,0.0,0.0,0.0
2486,15,41055700,41057895,0.01877,0.01877,0.01877,0.01877,0.01877,0.01877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,15,41081926,41086193,0.02874,0.00979,0.00979,0.00979,0.00979,0.00979,0.03853,0.03853,0.03853,0.03853,0.03853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,15,41867485,41871361,0.04592,0.03303,0.04699,0.06442,0.06442,0.06442,0.01289,0.00107,0.0185,0.0185,0.0185,0.01396,0.03139,0.03139,0.03139,0.01743,0.01743,0.01743,0.0,0.0,0.0
2489,15,42081664,42086586,0.02775,0.02775,0.02775,0.02775,0.02775,0.02775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,15,42388270,42392857,0.00787,0.02525,0.00787,0.00787,0.00787,0.00787,0.03313,0.0,0.0,0.0,0.0,0.03313,0.03313,0.03313,0.03313,0.0,0.0,0.0,0.0,0.0,0.0
2491,15,42815456,42818786,0.00911,0.00911,0.00911,0.00911,0.00911,0.00911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,15,43408672,43421947,0.00774,0.00774,0.00774,0.00774,0.00774,0.00357,0.0,0.0,0.0,0.0,0.01131,0.0,0.0,0.0,0.01131,0.0,0.0,0.01131,0.0,0.01131,0.01131
2493,15,43864795,43866318,0.0307,0.01715,0.0307,0.0307,0.0307,0.01317,0.04785,0.0,0.0,0.0,0.04387,0.04785,0.04785,0.04785,0.00398,0.0,0.0,0.04387,0.0,0.04387,0.04387
2494,15,43961933,43964398,0.04313,0.00093,0.04313,0.04313,0.04313,0.01195,0.04406,0.0,0.0,0.0,0.05509,0.04406,0.04406,0.04406,0.01103,0.0,0.0,0.05509,0.0,0.05509,0.05509
2495,15,43968506,43969706,0.03565,0.02249,0.03565,0.03565,0.03565,0.01944,0.01316,0.0,0.0,0.0,0.05509,0.01316,0.01316,0.01316,0.04193,0.0,0.0,0.05509,0.0,0.05509,0.05509
2496,15,43988355,43990817,0.03121,0.08832,0.01314,0.04133,0.04034,0.15139,0.05711,0.01807,0.01011,0.07155,0.12018,0.07518,0.04699,0.12866,0.06307,0.02819,0.05348,0.13825,0.08167,0.11007,0.19173
2497,15,43990817,43992213,0.00431,0.10876,0.02007,0.08844,0.03341,0.16269,0.11307,0.02438,0.09274,0.0291,0.167,0.08869,0.02032,0.14217,0.05393,0.06837,0.05348,0.14262,0.12185,0.07425,0.1961
2498,15,44136247,44138898,0.30224,0.30224,0.30224,0.30224,0.30224,0.30224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,15,44138898,44144317,0.07903,0.07903,0.07903,0.07903,0.07903,0.07903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,15,44568017,44576849,0.00983,0.00983,0.00983,0.00983,0.05907,0.00983,0.0,0.0,0.0,0.0689,0.0,0.0,0.0,0.0689,0.0,0.0,0.0689,0.0,0.0689,0.0,0.0689
2501,15,44731266,44750509,0.00949,0.02404,0.00949,0.00949,0.00949,0.00949,0.03353,0.0,0.0,0.0,0.0,0.03353,0.03353,0.03353,0.03353,0.0,0.0,0.0,0.0,0.0,0.0
2502,15,44784991,44791866,0.00949,0.00949,0.00949,0.00949,0.00949,0.00949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,15,44863205,44874641,0.00949,0.00949,0.04773,0.00949,0.00949,0.00949,0.0,0.05722,0.0,0.0,0.0,0.05722,0.0,0.0,0.0,0.05722,0.05722,0.05722,0.0,0.0,0.0
2504,15,45223579,45238340,0.19729,0.19729,0.19729,0.19729,0.19729,0.19729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,15,45517501,45521472,0.01825,0.01625,0.01825,0.01825,0.01825,0.01825,0.0345,0.0,0.0,0.0,0.0,0.0345,0.0345,0.0345,0.0345,0.0,0.0,0.0,0.0,0.0,0.0
2506,15,46086228,46176760,0.03059,0.03059,0.03059,0.03059,0.03059,0.03059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,15,46428674,46443630,0.03305,0.00164,0.03305,0.03305,0.03305,0.03305,0.03468,0.0,0.0,0.0,0.0,0.03468,0.03468,0.03468,0.03468,0.0,0.0,0.0,0.0,0.0,0.0
2508,15,47057263,47068546,0.03562,0.10016,0.03562,0.03562,0.03562,0.03562,0.13579,0.0,0.0,0.0,0.0,0.13579,0.13579,0.13579,0.13579,0.0,0.0,0.0,0.0,0.0,0.0
2509,15,47514864,47522379,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,15,47949552,47953168,0.00774,0.00774,0.00774,0.05517,0.00774,0.00774,0.0,0.0,0.0629,0.0,0.0,0.0,0.0629,0.0,0.0,0.0629,0.0,0.0,0.0629,0.0629,0.0
2511,15,48206278,48213193,0.03167,0.03167,0.02506,0.0285,0.03721,0.21525,0.0,0.05673,0.06016,0.06888,0.24692,0.05673,0.06016,0.06888,0.24692,0.00343,0.01215,0.19019,0.00871,0.18676,0.17804
2512,15,48259539,48266740,0.02078,0.14992,0.02078,0.02078,0.02078,0.02078,0.1707,0.0,0.0,0.0,0.0,0.1707,0.1707,0.1707,0.1707,0.0,0.0,0.0,0.0,0.0,0.0
2513,15,49543162,49548194,0.12021,0.46627,0.6011,0.71453,0.71453,0.68232,0.34606,0.48089,0.59432,0.59432,0.56211,0.13482,0.24826,0.24826,0.21605,0.11344,0.11344,0.08123,0.0,0.03221,0.03221
2514,15,50666857,50690042,0.0,0.0,0.0,0.0,0.0,0.03237,0.0,0.0,0.0,0.0,0.03237,0.0,0.0,0.0,0.03237,0.0,0.0,0.03237,0.0,0.03237,0.03237
2515,15,50979643,50989734,0.01012,0.01012,0.01012,0.01012,0.01012,0.02263,0.0,0.0,0.0,0.0,0.03275,0.0,0.0,0.0,0.03275,0.0,0.0,0.03275,0.0,0.03275,0.03275
2516,15,51171713,51176449,0.00929,0.00929,0.00929,0.00929,0.00929,0.00929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,15,51570700,51578499,0.00844,0.00844,0.00844,0.05163,0.00844,0.00844,0.0,0.0,0.06008,0.0,0.0,0.0,0.06008,0.0,0.0,0.06008,0.0,0.0,0.06008,0.06008,0.0
2518,15,52264104,52274328,0.08657,0.05191,0.02202,0.08657,0.08657,0.08657,0.03467,0.10859,0.0,0.0,0.0,0.07393,0.03467,0.03467,0.03467,0.10859,0.10859,0.10859,0.0,0.0,0.0
2519,15,52375489,52383728,0.00774,0.00774,0.00774,0.00774,0.00774,0.02503,0.0,0.0,0.0,0.0,0.03277,0.0,0.0,0.0,0.03277,0.0,0.0,0.03277,0.0,0.03277,0.03277
2520,15,52395754,52401404,0.02811,0.02811,0.02811,0.02811,0.02811,0.02811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,15,53413507,53415277,0.04085,0.04085,0.04085,0.04085,0.04085,0.04085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,15,53545497,53548293,0.02262,0.02262,0.02262,0.02262,0.02262,0.02262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,15,53730702,53739863,0.04304,0.04304,0.04304,0.05387,0.04304,0.04304,0.0,0.0,0.01082,0.0,0.0,0.0,0.01082,0.0,0.0,0.01082,0.0,0.0,0.01082,0.01082,0.0
2524,15,53880366,53882250,0.04359,0.04359,0.04359,0.04359,0.04359,0.04359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,15,54890069,54893567,0.01863,0.01976,0.01976,0.01976,0.01976,0.01976,0.03839,0.03839,0.03839,0.03839,0.03839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,15,55497786,55505459,0.0324,0.00656,0.00656,0.00656,0.00656,0.00656,0.03895,0.03895,0.03895,0.03895,0.03895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,15,55505459,55507204,0.0324,0.00656,0.00656,0.00656,0.06256,0.00656,0.03895,0.03895,0.03895,0.03016,0.03895,0.0,0.0,0.06912,0.0,0.0,0.06912,0.0,0.06912,0.0,0.06912
2528,15,55654590,55658590,0.10847,0.23842,0.10574,0.02448,0.27266,0.03429,0.12996,0.00273,0.08399,0.16419,0.07418,0.13269,0.21394,0.03423,0.20414,0.08126,0.16692,0.07145,0.24817,0.0098,0.23837
2529,15,55694160,55699659,0.01469,0.01469,0.01469,0.01469,0.01469,0.01469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,15,55948046,55952683,0.00633,0.00633,0.00633,0.00633,0.00633,0.02577,0.0,0.0,0.0,0.0,0.0321,0.0,0.0,0.0,0.0321,0.0,0.0,0.0321,0.0,0.0321,0.0321
2531,15,56081605,56090398,0.0,0.16983,0.0,0.0,0.06791,0.0,0.16983,0.0,0.0,0.06791,0.0,0.16983,0.16983,0.10192,0.16983,0.0,0.06791,0.0,0.06791,0.0,0.06791
2532,15,56440716,56451604,0.0307,0.00075,0.0307,4e-05,0.00147,0.01469,0.03145,0.0,0.03074,0.03217,0.01601,0.03145,0.00071,0.00072,0.01544,0.03074,0.03217,0.01601,0.00143,0.01472,0.01616
2533,15,56529080,56532909,0.03228,0.00672,0.00672,0.00672,0.00672,0.00672,0.03901,0.03901,0.03901,0.03901,0.03901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,15,56789765,56817388,0.02634,0.11583,0.276,0.21327,0.276,0.05265,0.14217,0.30234,0.23961,0.30234,0.07899,0.16017,0.09744,0.16017,0.06317,0.06273,0.0,0.22335,0.06273,0.16061,0.22335
2535,15,58444373,58445586,0.04024,0.04024,0.04024,0.04024,0.04024,0.04024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,15,58445586,58446407,0.04024,0.04024,0.04024,0.04024,0.04024,0.04024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,15,59152963,59159426,0.00866,0.00866,0.00866,0.00866,0.00866,0.00866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,15,59609839,59682059,0.00852,0.00852,0.00852,0.05,0.00852,0.02324,0.0,0.0,0.05852,0.0,0.03176,0.0,0.05852,0.0,0.03176,0.05852,0.0,0.03176,0.05852,0.02676,0.03176
2539,15,60072288,60104096,0.01496,0.01496,0.01496,0.01496,0.11879,0.01496,0.0,0.0,0.0,0.13374,0.0,0.0,0.0,0.13374,0.0,0.0,0.13374,0.0,0.13374,0.0,0.13374
2540,15,60619877,60631228,0.02028,0.02028,0.02028,0.02028,0.02028,0.00406,0.0,0.0,0.0,0.0,0.01622,0.0,0.0,0.0,0.01622,0.0,0.0,0.01622,0.0,0.01622,0.01622
2541,15,61002883,61008563,0.00669,0.00669,0.04865,0.00669,0.00669,0.00669,0.0,0.05534,0.0,0.0,0.0,0.05534,0.0,0.0,0.0,0.05534,0.05534,0.05534,0.0,0.0,0.0
2542,15,61686658,61699584,0.02654,0.0499,0.0499,0.0499,0.0499,0.0499,0.07644,0.07644,0.07644,0.07644,0.07644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
