"chr","start","end","genes","WestEurasia.SouthAsia","WestEurasia.Africa","WestEurasia.CentralAsiaSiberia","WestEurasia.Oceania","WestEurasia.America","WestEurasia.EastAsia","SouthAsia.Africa","SouthAsia.CentralAsiaSiberia","SouthAsia.Oceania","SouthAsia.America","SouthAsia.EastAsia","Africa.CentralAsiaSiberia","Africa.Oceania","Africa.America","Africa.EastAsia","CentralAsiaSiberia.Oceania","CentralAsiaSiberia.America","CentralAsiaSiberia.EastAsia","Oceania.America","Oceania.EastAsia","America.EastAsia"
"5",207984,217909,"CCDC127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22194,0,0,0,0,0,0
"5",42627456,42631479,"GHR",0,0,0,0,0,0,0,0,0,0,0,0.38135,0.32553,0.30139,0,0,0,0,0,0,0
"5",70395448,70660702,"GUSBP17, NAIP",0,0,0,0,0,0,0,0,0.22237,0.21446,0.21434,0,0,0,0,0,0,0,0,0,0
"6",126182601,126188650,"NCOA7",0,0,0,0,0,0,0.2338,0,0,0,0,0.22438,0,0.28066,0,0,0,0,0,0,0
"6",134589319,134593737,"SGK1",0,0,0,0,0,0,0,0,0,0,0,0.27379,0.34171,0.29975,0.27493,0,0,0,0,0,0
"6",136851529,136853126,"MAP7",0,0.29968,0,0,0,0,0.28849,0,0,0,0,0,0,0.21302,0,0,0,0,0,0,0
"6",139602000,139607253,"TXLNB",0,0,0,0,0,0,0,0,0.27728,0.26729,0,0,0,0,0,0,0,0,0,0,0
"6",152389651,152392853,"ESR1",0,0.26668,0,0.25926,0,0,0.28624,0,0.31303,0,0,0.20758,0,0.38871,0,0.24725,0,0,0.47323,0,0
"6",161023693,161076390,"LPA",0,0,0,0,0,0,0,0,0.24961,0,0,0,0.33921,0.23415,0.22173,0,0,0,0,0,0
"6",24324781,24328341,"DCDC2",0,0,0,0,0,0,0,0,0,0,0,0.30225,0.47237,0,0.45359,0,0,0,0,0,0
"6",53928253,53935160,"MLIP",0,0.43894,0,0,0.23959,0,0.41295,0,0,0.24349,0,0.21099,0.204,0,0.25434,0,0,0,0,0,0
"6",57447621,57452661,"PRIM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25711,0,0.22098,0,0,0
"6",64659039,64673571,"EYS",0,0.26868,0,0.21553,0,0,0,0,0,0,0,0.29481,0,0.44362,0.21472,0.28496,0,0,0.42989,0,0
"6",65709074,65722101,"EYS",0,0,0,0,0,0,0,0,0,0,0,0.27736,0.35529,0.28662,0.21288,0,0,0,0,0,0
"6",66073539,66081006,"EYS",0,0,0,0,0,0,0,0,0,0.20368,0,0,0,0.20911,0,0,0,0,0,0,0.21104
"6",66397287,66405069,"EYS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21535,0,0,0,0,0,0
"7",100325679,100337066,"ZAN",0,0,0,0,0,0,0,0.25835,0,0,0,0,0,0,0,0.42551,0,0,0.24932,0,0
"7",110581769,110586066,"IMMP2L",0,0,0,0,0.25964,0,0,0,0,0.24237,0,0,0,0.24879,0,0,0,0,0.21324,0,0.25106
"7",112433579,112482530,"BMT2",0,0,0,0,0,0,0,0.31094,0,0,0,0,0,0,0,0,0.24559,0,0,0,0
"7",142453704,142486666,"PRSS3P2, PRSS1",0,0,0,0.22323,0,0,0.27633,0,0.20915,0,0,0.25677,0.55733,0,0.49153,0.25888,0,0,0.44317,0,0.28101
"7",143454872,143572547,"LOC154761, TCAF1",0,0,0,0,0.21432,0,0,0,0,0.2203,0,0,0,0.31253,0,0,0.22041,0,0.24904,0,0
"7",153919163,153921790,"DPP6",0,0,0,0.31451,0,0,0,0,0.29441,0,0,0,0,0,0,0.27009,0,0,0.33105,0,0
"7",158265783,158291398,"PTPRN2",0,0,0,0,0,0,0,0,0.21955,0,0,0,0,0,0,0,0,0,0,0,0
"7",200428,229295,"FAM20C",0,0,0,0,0.24408,0,0,0,0,0.24762,0,0,0,0.20077,0,0,0,0,0.47033,0,0.38839
"7",31590082,31592811,"ITPRID1",0,0,0,0,0,0,0,0,0.20693,0,0,0,0.65955,0,0.3099,0.37625,0,0,0.56352,0,0
"7",48651979,48655160,"ABCA13",0,0,0,0,0,0,0,0,0,0.35182,0,0,0,0.36032,0,0,0.26307,0,0.31219,0,0.36331
"7",65587597,65591734,"CRCP",0,0,0,0,0,0,0,0,0,0,0,0.27468,0,0,0,0,0,0,0,0,0
"7",74438750,74439986,"NA",0,0.25202,0,0,0,0,0.23342,0,0,0.20378,0,0.26336,0,0.47811,0.44413,0,0.22196,0,0.32673,0,0
"7",89810061,89813506,"STEAP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22749,0
"7",93325683,93333643,"GNGT1",0,0,0,0,0,0,0,0,0,0,0.20988,0,0,0,0,0,0,0,0,0,0.2289
"7",99461089,99463771,"CYP3A43",0,0.41422,0,0,0,0,0.40388,0,0,0,0,0.35644,0.34038,0.20165,0.42338,0,0,0,0,0,0
"8",11245462,11247411,"FAM167A-AS1",0,0,0,0.27281,0.21536,0.30949,0.24481,0,0,0,0,0.28317,0.57989,0.4995,0.58433,0,0,0,0,0,0
"8",120780260,120788332,"TAF2",0,0,0,0,0.37514,0,0,0,0,0.33978,0,0,0,0.40489,0,0,0,0,0.35323,0,0.30351
"8",131850410,131853000,"ADCY8",0,0,0,0,0,0,0.38925,0,0,0,0,0,0,0.34693,0.30296,0,0,0,0,0,0
"8",143397187,143399826,"TSNARE1",0,0,0,0.23056,0.21743,0,0,0,0.21309,0.20312,0,0,0.21924,0.20854,0,0,0,0,0,0,0
"8",144632219,144636475,"GSDMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3731,0,0,0,0,0,0.33347
"8",146279935,146301739,"C8orf33",0,0,0,0.20277,0,0,0,0,0.2115,0,0,0,0.34682,0,0,0.27416,0,0,0.21502,0.25628,0
"8",22996194,23001045,"TNFRSF10D",0,0,0,0.34822,0,0,0,0,0.36519,0,0,0,0,0,0,0.33333,0,0,0.31356,0.37775,0
"8",23003088,23003688,"TNFRSF10D",0,0,0,0.34141,0,0,0,0,0.35758,0,0,0,0,0,0,0.32614,0,0,0.30666,0.37001,0
"8",23007163,23022425,"TNFRSF10D",0,0,0,0.32243,0,0,0,0,0.34053,0,0,0,0,0,0,0.31007,0,0,0.29129,0.35261,0
"8",25066490,25070878,"DOCK5",0,0.20315,0,0.26763,0,0,0,0,0,0,0,0,0,0,0,0.24255,0,0,0,0,0
"8",39225975,39389130,"ADAM3A, ADAM5",0,0,0,0,0,0,0,0,0,0,0,0,0,0.24563,0,0,0,0,0.28315,0,0.23784
"8",4122402,4125338,"CSMD1",0,0.42392,0,0.40545,0.38075,0,0.37165,0,0.38829,0.36766,0,0.28463,0,0,0.22176,0.31694,0.29909,0,0,0.22068,0.20114
"8",6825031,6826568,"DEFA10P",0,0,0.21203,0,0,0,0,0,0,0,0,0.38439,0,0.31307,0,0.41399,0,0,0.34862,0,0
"8",6826568,6828277,"DEFA10P",0,0,0.21203,0,0,0,0,0,0,0,0,0.38439,0,0.30739,0,0.41399,0,0,0.34758,0,0
"8",72213953,72218293,"EYA1",0,0,0,0,0,0,0.36,0,0,0.28197,0,0.24439,0.43195,0,0.22956,0,0,0,0.36596,0,0
"8",9497470,9502145,"TNKS",0,0,0,0,0.25986,0,0,0,0,0.20038,0,0,0,0,0,0,0.2548,0,0,0,0
"9",113477018,113486754,"MUSK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22444,0,0,0.21018,0,0
"9",117078658,117098682,"ORM1, ORM2, AKNA",0,0,0,0,0,0,0,0,0,0,0,0,0.31133,0,0,0,0,0,0.30394,0,0
"9",131362536,131365905,"SPTAN1",0,0,0,0.28123,0,0,0,0,0.24826,0,0,0,0.24266,0,0,0.2246,0,0,0.21033,0.25783,0
"9",131411165,131417407,"DYNC2I2",0,0.37331,0,0.30324,0,0.38117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",140249394,140253775,"EXD3",0,0.22927,0,0,0,0,0.32899,0,0,0,0,0,0.27622,0.25545,0.4318,0,0,0,0,0,0
"9",44726804,44890106,"LOC286297, LINC01189",0,0,0,0,0,0,0,0,0,0,0,0,0,0.39769,0,0,0.31536,0,0.49386,0,0.46642
"9",45618984,45815168,"LOC286297, NA, LINC01189",0,0,0,0,0,0,0,0,0,0.35654,0,0,0,0,0,0,0,0,0.38106,0,0.22327
"9",45865708,46095771,"LOC286297, LINC01189",0,0,0,0.27299,0,0,0,0,0.22703,0,0,0,0,0,0,0,0,0,0,0,0
"9",46561617,47059521,"LOC286297, FGF7P6, LINC01189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24991,0,0
"9",71737799,71744519,"TJP2",0,0,0,0,0,0,0,0,0,0,0,0,0.20338,0.26556,0,0,0,0,0,0,0
"9",85757768,85862137,"FRMD3",0,0,0,0,0,0,0.23272,0,0,0.21574,0,0,0,0,0,0,0,0,0,0,0
"X",134725241,134975246,"CT45A3, CT45A5, CT45A6, CT45A1, CT45A2",0,0,0,0,0,0,0,0,0,0.25343,0,0,0,0.27246,0,0.3113,0,0,0.49438,0,0.23345
"X",134800913,134900920,"CT45A3, CT45A1, CT45A2",0,0,0,0,0,0,0,0.2202,0,0.2247,0,0,0,0,0,0.45869,0,0,0.56851,0,0
"X",134841737,134900920,"CT45A3, CT45A1, CT45A2",0,0,0,0,0,0,0,0,0,0.23601,0,0,0,0.20514,0,0.48622,0,0,0.57023,0,0.20363
"X",134841737,134975246,"CT45A3, CT45A5, CT45A6, CT45A1, CT45A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26678,0,0,0.35572,0,0
"X",146360192,146369374,"MIR514A1, MIR514A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34919,0,0
"X",154788811,154840186,"TMLHE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30299,0,0,0.24022,0.25329,0
"X",154789310,154826421,"TMLHE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30299,0,0,0.24022,0.25329,0
"X",31529162,31554252,"DMD",0,0,0,0.33203,0,0,0,0,0.29443,0,0,0,0.34625,0,0,0.30655,0,0,0.31123,0.31376,0
"X",32986310,32990011,"DMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0.32756,0,0,0,0,0.36857,0,0.20537
"X",69729643,69748821,"TEX11",0,0,0,0,0,0,0,0,0.34671,0,0,0,0,0,0,0,0,0,0,0,0
"X",77120587,77126607,"MAGT1",0,0.30858,0,0,0,0,0.38127,0,0,0,0,0.6104,0.32534,0.69494,0.28308,0,0,0,0,0,0
